,help_config_id,heuristic_value,empirical_voa,ci_low_95,ci_high_95,ci_low_90,ci_high_90,ci_low_80,ci_high_80,computation_time,env_instance_id
0,0,-1.5582407596602192,-7.496147513600981,-9.142785918955502,-5.702565986863151,-8.892694610940223,-6.052381401958195,-8.580860886175303,-6.422810321521031,0.02222275733947754,0
1,1,-4.764190537308414,-8.642482316371193,-10.38708934027979,-6.878310597226806,-10.18124253947593,-7.118921041616841,-9.824217535137604,-7.460337504184971,0.022008895874023438,0
2,2,-6.13222805167217,-3.006593136322886,-4.3937774276174455,-1.5075302523225804,-4.163156233297192,-1.7055933594723791,-3.9057862077869157,-2.007771291474426,0.024015426635742188,0
3,3,-0.9949733933084346,-2.3499718677832178,-3.2669208843771744,-1.4448751130966826,-3.152139093132273,-1.5799163853974356,-2.949122447254843,-1.74931933991715,0.022226572036743164,0
4,4,-2.5728593458797153,-2.4259772895095795,-3.594869284379515,-1.204252561593215,-3.3458145655152496,-1.3810880992374934,-3.189482482042725,-1.6417720689667439,0.0232388973236084,0
5,5,1.4717377113954515,1.0075953911362492,-0.0850447010298203,2.200795854992497,0.08541458929012502,1.9951203022152741,0.26814641195514183,1.7743174637104977,0.022383689880371094,0
6,6,-3.647646962744988,-1.4993328476457806,-2.361935098524502,-0.5764366732907258,-2.240568459121745,-0.7306924443605999,-2.0823624595363373,-0.9056157670109188,0.024287700653076172,0
7,7,-2.718504132626305,-1.079114549287451,-1.9027519830366628,-0.16895223335789747,-1.7973656092199566,-0.3430850134274527,-1.6418321907772493,-0.48971769616972516,0.0613255500793457,0
8,8,-0.4856384472642814,1.0324870241439768,0.034468752678181426,2.1317530100707316,0.19191118717275857,1.950550248036973,0.35674255306651903,1.7266787926207259,0.024950265884399414,0
9,9,-2.0268472228877936,-1.494397459901951,-2.426232057139256,-0.5366970196377512,-2.316313941161484,-0.6943243907714007,-2.1352780474161412,-0.8744645224736644,0.023010730743408203,0
10,10,-0.7546552219201756,-1.3618322185818221,-2.2182373565356044,-0.4367886297739411,-2.0898032198872745,-0.5859256318111898,-1.9359625215288239,-0.762039783078858,0.024664640426635742,0
11,11,-1.3992478205991532,0.912412967529499,-0.23544483386843237,2.1294080373642887,-0.0474794863212317,1.946648228381865,0.15574854135096328,1.6572847059587197,0.023406505584716797,0
12,12,-1.329798230753175,-2.034965774557555,-3.009211425868291,-1.0658260819902938,-2.8468813048684685,-1.1792838406800414,-2.6774469661355393,-1.3551578129129516,0.0229494571685791,0
13,13,-2.3777101551969313,-1.3354780078829132,-2.2129990998467686,-0.424479394176104,-2.0703245290234102,-0.5736754253405126,-1.9267589627694401,-0.758622968773688,0.02394700050354004,0
14,14,2.6960553815909165,1.6062429304752348,0.3891561201434554,2.7519986789191493,0.5944750013364396,2.5353783157849263,0.8160993375385327,2.3509360616396044,0.023322582244873047,0
15,15,-2.7616726988508047,-1.1657141912042253,-2.0329596599488644,-0.29075096457700067,-1.911796517456173,-0.41147332824518523,-1.730457454601643,-0.5992353989451122,0.06544923782348633,0
16,16,-3.002171656665968,-1.50749344470199,-2.3953266971704315,-0.5632693946666615,-2.238840450775935,-0.7335871839399619,-2.0815822845491954,-0.907748504228641,0.022521495819091797,0
17,17,2.5683720364619655,1.751584466836468,0.6956441440917941,2.967779754747333,0.8379353351364098,2.735520405809924,1.0364838033586234,2.4483442496295433,0.027482986450195312,0
18,18,-1.4910842969382176,-0.8331181635567408,-1.7739923579954129,-0.003944492202492822,-1.5813010452267882,-0.0975159885400937,-1.4035756191908828,-0.23950573207397752,0.027152538299560547,0
19,19,-0.8457302244563554,-1.08442573047908,-1.8740594610081898,-0.29133562579086486,-1.7725360804679635,-0.40686010828099706,-1.623320458431361,-0.5536204090070687,0.02353978157043457,0
20,20,2.9935834424004346,2.231992256999673,0.9775574886603924,3.4176318690409015,1.171095618594173,3.1772103235445734,1.3674577874930636,2.998892649541768,0.026065349578857422,0
21,21,-2.376241567700429,-1.492385996392337,-2.6980955947764507,-0.07145245996664046,-2.528958014169033,-0.3446708960875113,-2.315630418695849,-0.5566947183041068,0.024112462997436523,0
22,22,-1.6695581353204294,-2.2540963276167774,-3.2712104319894717,-1.2803783106458235,-3.0920427260003507,-1.3989305890766508,-2.904232001170309,-1.5700892610235109,0.0680532455444336,0
23,23,-0.04359930060791317,1.7865638884816328,0.8136372703612024,2.9469626725570928,0.949014427375072,2.6919057600843854,1.110337727704341,2.492134569414251,0.028867721557617188,0
24,24,-2.2406650213301775,-1.6652589101237987,-2.6805226854281865,-0.6086992449821752,-2.5251041393018396,-0.8270562508118227,-2.3026964295757617,-1.0499030438236043,0.029327392578125,0
25,25,-1.546513116238809,-2.4750287932636197,-3.5317040813147065,-1.4579382119756852,-3.3808175250685135,-1.608051342706597,-3.1883338154988543,-1.8095735693170965,0.02223992347717285,0
26,26,0.6773285847471691,1.5587293858077458,0.4808766920622531,2.7342769665626454,0.6284119600723221,2.5322353547543424,0.845179511017842,2.2701539839594775,0.021158218383789062,0
27,27,0.830275214179701,-1.523509128753464,-2.3604089283026086,-0.6419529871134942,-2.2377966910195317,-0.7814993903843681,-2.107219811087848,-0.9525702963661379,0.021921396255493164,0
28,28,-1.9297905436000746,-2.431458006934177,-3.5092354950692184,-1.3878456422940009,-3.339824817050976,-1.5548720099400088,-3.1357732742279514,-1.7415410945183631,0.023308992385864258,0
29,29,-1.0505355727937453,1.625556442425543,0.5518849385621808,2.8143985145097745,0.7075160741638812,2.6516872929899886,0.8982146775875515,2.3887425905611197,0.02020573616027832,0
30,30,-2.7794232161212618,-1.9255242539396864,-2.8208085918362964,-1.0485184381151869,-2.6545675829828643,-1.1744864231210947,-2.4687716244425073,-1.3589472640296603,0.05197477340698242,0
