,help_config_id,heuristic_value,empirical_voa,ci_low_95,ci_high_95,ci_low_90,ci_high_90,ci_low_80,ci_high_80,computation_time,env_instance_id
0,0,-6.144982543484781,-7.496147513600981,-9.142785918955502,-5.702565986863151,-8.892694610940223,-6.052381401958195,-8.580860886175303,-6.422810321521031,0.05169224739074707,0
1,1,-8.370942511627726,-8.642482316371193,-10.38708934027979,-6.878310597226806,-10.18124253947593,-7.118921041616841,-9.824217535137604,-7.460337504184971,0.02154707908630371,0
2,2,-3.0901261251237786,-3.006593136322886,-4.3937774276174455,-1.5075302523225804,-4.163156233297192,-1.7055933594723791,-3.9057862077869157,-2.007771291474426,0.023253917694091797,0
3,3,-1.2379164044529778,-2.3499718677832178,-3.2669208843771744,-1.4448751130966826,-3.152139093132273,-1.5799163853974356,-2.949122447254843,-1.74931933991715,0.02327585220336914,0
4,4,-1.1994708609446196,-2.4259772895095795,-3.594869284379515,-1.204252561593215,-3.3458145655152496,-1.3810880992374934,-3.189482482042725,-1.6417720689667439,0.02159595489501953,0
5,5,-0.6297291246448472,1.0075953911362492,-0.0850447010298203,2.200795854992497,0.08541458929012502,1.9951203022152741,0.26814641195514183,1.7743174637104977,0.024370193481445312,0
6,6,-0.7983911126725663,-1.4993328476457806,-2.361935098524502,-0.5764366732907258,-2.240568459121745,-0.7306924443605999,-2.0823624595363373,-0.9056157670109188,0.022742033004760742,0
7,7,-0.819540782151962,-1.079114549287451,-1.9027519830366628,-0.16895223335789747,-1.7973656092199566,-0.3430850134274527,-1.6418321907772493,-0.48971769616972516,0.06415581703186035,0
8,8,0.19057775618734746,1.0324870241439768,0.034468752678181426,2.1317530100707316,0.19191118717275857,1.950550248036973,0.35674255306651903,1.7266787926207259,0.02308797836303711,0
9,9,-1.2145315234909015,-1.494397459901951,-2.426232057139256,-0.5366970196377512,-2.316313941161484,-0.6943243907714007,-2.1352780474161412,-0.8744645224736644,0.0239410400390625,0
10,10,-0.22644375683223253,-1.3618322185818221,-2.2182373565356044,-0.4367886297739411,-2.0898032198872745,-0.5859256318111898,-1.9359625215288239,-0.762039783078858,0.0249631404876709,0
11,11,-0.6702251370535981,0.912412967529499,-0.23544483386843237,2.1294080373642887,-0.0474794863212317,1.946648228381865,0.15574854135096328,1.6572847059587197,0.02267003059387207,0
12,12,-1.7645205623691447,-2.034965774557555,-3.009211425868291,-1.0658260819902938,-2.8468813048684685,-1.1792838406800414,-2.6774469661355393,-1.3551578129129516,0.02354717254638672,0
13,13,-0.24080065425867972,-1.3354780078829132,-2.2129990998467686,-0.424479394176104,-2.0703245290234102,-0.5736754253405126,-1.9267589627694401,-0.758622968773688,0.02205801010131836,0
14,14,0.8419287653141716,1.6062429304752348,0.3891561201434554,2.7519986789191493,0.5944750013364396,2.5353783157849263,0.8160993375385327,2.3509360616396044,0.02380681037902832,0
15,15,-1.426965441548354,-1.1657141912042253,-2.0329596599488644,-0.29075096457700067,-1.911796517456173,-0.41147332824518523,-1.730457454601643,-0.5992353989451122,0.05922532081604004,0
16,16,-1.4528944871613163,-1.50749344470199,-2.3953266971704315,-0.5632693946666615,-2.238840450775935,-0.7335871839399619,-2.0815822845491954,-0.907748504228641,0.02482914924621582,0
17,17,1.0472477546412329,1.751584466836468,0.6956441440917941,2.967779754747333,0.8379353351364098,2.735520405809924,1.0364838033586234,2.4483442496295433,0.022835731506347656,0
18,18,-0.7862727960967355,-0.8331181635567408,-1.7739923579954129,-0.003944492202492822,-1.5813010452267882,-0.0975159885400937,-1.4035756191908828,-0.23950573207397752,0.024050235748291016,0
19,19,-0.4219837081609059,-1.08442573047908,-1.8740594610081898,-0.29133562579086486,-1.7725360804679635,-0.40686010828099706,-1.623320458431361,-0.5536204090070687,0.02418828010559082,0
20,20,2.661012841739647,2.231992256999673,0.9775574886603924,3.4176318690409015,1.171095618594173,3.1772103235445734,1.3674577874930636,2.998892649541768,0.021799325942993164,0
21,21,-0.8178428039124854,-1.492385996392337,-2.6980955947764507,-0.07145245996664046,-2.528958014169033,-0.3446708960875113,-2.315630418695849,-0.5566947183041068,0.022821664810180664,0
22,22,-1.4047054158437509,-2.2540963276167774,-3.2712104319894717,-1.2803783106458235,-3.0920427260003507,-1.3989305890766508,-2.904232001170309,-1.5700892610235109,0.022800683975219727,0
23,23,0.6990371525629636,1.7865638884816328,0.8136372703612024,2.9469626725570928,0.949014427375072,2.6919057600843854,1.110337727704341,2.492134569414251,0.05793404579162598,0
24,24,-1.6562967421238604,-1.6652589101237987,-2.6805226854281865,-0.6086992449821752,-2.5251041393018396,-0.8270562508118227,-2.3026964295757617,-1.0499030438236043,0.023245811462402344,0
25,25,-2.2374236061817157,-2.4750287932636197,-3.5317040813147065,-1.4579382119756852,-3.3808175250685135,-1.608051342706597,-3.1883338154988543,-1.8095735693170965,0.024906635284423828,0
26,26,1.0624359766064173,1.5587293858077458,0.4808766920622531,2.7342769665626454,0.6284119600723221,2.5322353547543424,0.845179511017842,2.2701539839594775,0.02244853973388672,0
27,27,-1.1016022176489657,-1.523509128753464,-2.3604089283026086,-0.6419529871134942,-2.2377966910195317,-0.7814993903843681,-2.107219811087848,-0.9525702963661379,0.022382736206054688,0
28,28,-0.8185882614846705,-2.431458006934177,-3.5092354950692184,-1.3878456422940009,-3.339824817050976,-1.5548720099400088,-3.1357732742279514,-1.7415410945183631,0.022835969924926758,0
29,29,0.38495342245426595,1.625556442425543,0.5518849385621808,2.8143985145097745,0.7075160741638812,2.6516872929899886,0.8982146775875515,2.3887425905611197,0.023186683654785156,0
